,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
0,0.726812546,0.340169033,3.126286663,-1.583973619,0.480805906,-1.394107491,0.088980745,-0.018563618,-0.199764405,-0.477490983,1.273937588,-0.285368618,0.354705724,-2.067417527,0.077084415,0.47032229,0.177524367,-0.100252316,-0.220598761,1.313052291,0.530711727,-0.766573948,1.432570317,0.035196233,-0.418454517,-0.857473829,-0.627334501,-0.498679245,0.252049905,-0.240352502,0.571940975,0.209922634,-0.482026805,0.358353245,0.558142867,-0.037499078,0.118382507,-0.285612309,0.260900587,-0.78825896,0.289821162,-0.292748957,-1.026107299,0.889758755,-0.246401786,2.187908191,1.393680137,-0.447189778,-0.945702953,0.002007546,0.6784499,1.173440416,0.440703837,-0.038406717,0.030953958,-0.471537558,0.34424641,-0.351665391,0.476030381,-0.841599489,0.02519385,0.302728824,-0.811709712,-0.065393623,-0.102218774,0.345246025,0.136049294,-0.128502648,0.481675704,1.253716145,0.16236832,1.194550151,0.636600649,0.469810695,-0.574389257
1,0.154125211,0.554939523,2.084035994,-0.956394709,0.326428609,-0.833082758,-0.793806687,0.10007906,0.422262649,0.290016381,0.288695802,0.091758013,-0.556867035,-0.704801325,-0.248741655,0.206882805,0.158528456,-0.087886008,-0.127525766,-0.117747654,-0.727661684,-0.23691694,-0.621714782,-0.071834087,-0.287754792,-0.587205242,-0.007743366,-0.189421292,0.18693279,0.34271532,0.642218314,0.412636802,-0.354711276,-0.623411966,0.031267753,0.475757868,0.239263804,-0.075747855,0.404559772,0.389392614,-0.294525012,-0.44822362,0.326647551,-0.282943538,0.512989758,0.189370927,-0.184841809,0.431673191,-0.596198177,-0.172379593,0.009433536,-0.454572264,0.185261242,-0.337423832,0.255667305,0.368033837,-0.183771213,0.230939953,-0.149588885,-0.439252129,-0.227936045,-0.108476887,-0.189507149,0.084763208,-0.272443835,-0.244457313,0.19460649,0.202471456,-0.255830738,-0.184705441,-0.147819494,-0.4454551,-0.280217885,0.099335154,-0.18114959
2,0.321898883,0.485999702,4.768677819,0.313305511,0.377577863,-0.946195455,-2.01523039,-0.419622117,0.820838214,-0.126333914,1.664558282,0.39494034,-1.157548312,-2.231872156,-0.056366182,0.502090922,-0.135179799,-0.309205259,0.581182473,0.474353136,-2.301001017,-2.44940865,-1.537891508,-0.17314249,-0.392436559,-2.0416835,-0.261952191,-0.447641488,1.355059804,0.336339034,1.752281793,-0.095948796,-0.787221702,1.458088804,0.569751987,0.435795259,0.003603217,-0.359044764,-0.441199284,-0.532133571,0.129757996,-0.342313201,0.688982333,-0.522421403,0.252558249,0.325840551,0.77070497,0.833244555,-0.607524671,-1.427943551,-1.126933311,-0.012357906,-0.078990627,0.846463126,1.40044817,0.978751169,-0.039387519,0.902117247,-0.808379835,0.551026242,-0.212668112,1.186557789,0.593313832,0.327193013,1.4951592,-0.318030351,0.628696481,-1.593931529,-0.143971813,-0.14182148,2.516546285,-2.501459692,-1.72264612,1.423638556,-0.823304025
3,0.353472054,0.431296167,2.805369874,-1.910149552,0.383625756,-1.184623301,-0.476219967,-0.399937653,0.073931809,-0.589050375,-1.584887125,0.951147934,-0.05573065,-0.542630957,0.747098354,0.172008065,0.300287965,-0.716640155,0.161320921,-0.145153061,-0.458676392,0.054038838,0.287726959,-0.684534634,0.402409691,-0.236082706,-0.127768196,0.034431487,-0.432184155,-0.212889195,0.164582755,0.312956659,-0.952090788,-0.832853953,-0.177008877,0.145086722,0.729178534,-0.196904889,0.244688943,0.248609936,-0.191569928,0.211558701,-0.292652064,0.297941935,-0.748732724,0.371920787,-0.016954501,-0.342527223,0.277236561,-0.276617725,-0.459179177,0.482432759,-0.25732569,0.291948592,0.040889049,0.180726348,0.284758741,0.108262828,0.695250661,-0.913751717,0.220061358,-0.163916539,0.144964596,-0.212739474,-0.042161603,0.349021214,-0.239516935,-0.459581189,-0.222524717,0.00304909,-0.451917248,-0.182743359,-0.368576841,0.140773345,0.118533178
4,0.38771935,0.250865074,2.221400088,-0.721058006,0.592842993,-0.604753327,-1.205143961,-0.447455855,0.03130266,-0.28603558,1.363436151,0.098042528,0.150474199,0.366977276,-0.378275515,0.024862705,0.086063428,-0.128487329,0.262433718,-1.197225055,-0.799462446,1.220409203,0.289669816,0.443415912,-0.722881833,-0.528651015,0.3195394,0.404691222,-1.136861283,0.468678072,-1.967511377,-0.969720442,-1.084573107,0.889642182,-0.473297654,1.170248238,-1.265727317,0.609752944,0.315753962,-0.468781851,-0.444239163,0.483724036,-0.66136679,-0.217367247,-1.161682421,-0.543943329,0.397090841,-0.52480217,0.125091556,0.015839339,-0.257102913,0.926070001,-0.181782839,0.58453443,0.60208201,0.113696097,-0.723915597,0.087756724,-0.467435161,0.69331032,0.10801111,0.288562388,0.690615672,0.266314483,0.005302308,-0.520135674,-0.289195935,0.304824548,0.81694944,0.451449172,-0.114203432,0.961628816,0.384892306,0.045558096,-1.116450099
5,0.435378799,0.279667846,2.92256134,-0.160356167,0.082602331,-0.417024456,0.420979025,0.253379427,0.008533401,-0.586524682,-0.19645498,-0.913123514,-0.206500589,-0.703335373,-0.398816855,-0.077925539,-0.200597812,-0.24179693,0.143435797,-0.260479619,0.371759221,-0.047269984,0.926847833,-0.442425826,-0.678510736,-0.61127752,-0.659615932,-0.049094735,-0.611856586,-0.120233742,-0.250111369,0.349208052,-0.663542637,0.005574908,-0.179867483,0.352377777,-0.214658056,-0.905595303,0.063079003,-0.36283076,0.03097476,-0.210564514,-0.44418484,-0.223880192,-0.430721953,0.948536329,0.822862048,-0.425852547,-0.380340077,-0.010579467,1.00310008,1.279855013,0.276530693,-0.26707638,0.169311755,-0.641986356,-0.577605641,-0.373932428,0.136680714,0.44652225,0.016635142,0.15057099,0.102579809,-0.608904211,-0.245259402,0.169911429,0.067187788,0.071460992,-0.238352813,0.094605783,-0.476969451,0.22063785,0.576119192,0.847943971,-1.004595034
6,0.118227552,0.276254483,2.967512562,0.440638108,0.160373951,-0.538301865,-0.295408567,0.018047032,0.198397357,0.135447319,0.464524921,0.089606374,-0.868284923,-0.277406822,-0.53330099,-0.566116848,-0.645287969,-0.371597234,0.391523509,-0.436817893,-0.475385712,-0.758344319,-0.302526837,-0.621950237,-0.632668038,0.068216906,0.238718942,-0.22747969,0.059566282,-0.591644181,1.521945284,-1.497400296,1.039446201,0.319398153,0.217654324,-0.585100065,-0.256252394,0.74130434,0.019619269,0.63138743,0.019595883,0.445403175,1.033120088,0.303052368,0.190354,0.162953615,2.576835523,0.216478355,1.314496032,0.04677686,1.222624013,-0.202040246,-0.661899879,-0.236306989,0.460045947,-0.952800096,-0.078898257,-0.190939352,-0.020356927,1.222652049,0.74485244,0.222956167,0.688273197,-1.676706481,0.188773031,-0.819258622,1.661771038,0.062108142,1.411809154,0.427992747,0.331268224,-0.709011787,-0.488788436,0.224027953,-0.981851052
7,0.235712824,0.300229941,1.705750834,-0.871280469,0.289870744,-0.670471971,-0.687359099,-0.288307087,0.699620637,-0.158195351,0.192662369,0.005214497,0.28981106,-0.153361955,0.525412179,0.003472131,0.117955553,-0.331256695,-0.185601753,-0.191483623,-0.452197643,-0.381118434,-0.035620975,-0.442044834,0.190690828,-0.43354564,0.09414702,-0.024845843,-0.029009347,-0.08204579,0.381237811,0.114442508,-0.830233613,-0.581212936,-0.359695802,0.861312982,0.72961603,-0.843842615,1.258047102,0.527164294,-0.973352126,0.363873563,0.061733587,-0.313788278,-0.297933371,0.334676199,-0.346651391,0.190203293,0.562066765,-0.406223868,-0.454693108,0.183999431,0.112926965,-0.02844328,-0.033430341,0.055390942,0.504395293,-0.081338334,-0.067858638,0.010771392,0.14271404,-0.163335198,0.196790103,-0.196505703,-0.378370842,-0.202787743,0.036304891,0.003816282,-0.167505975,0.168751924,-0.07228166,0.037623337,-0.090329608,-0.011567446,0.027606987
8,0.035281013,0.165253594,0.602348918,-0.381492176,0.105283848,-0.313585086,-0.172869466,0.05657695,0.273047925,-0.083718612,0.240317612,-0.079494065,-0.42179835,-0.516804902,-0.002473033,0.098697007,-0.10144167,0.155902497,0.067885091,0.083784734,-0.048306528,-0.365598633,-0.387877069,0.265799163,0.226207675,0.134763281,0.127712285,-0.105877248,0.132602275,-0.140586969,0.392732483,-0.152102589,0.028828977,-0.159959966,0.115085551,0.052441768,0.22385985,0.276211263,-0.032684996,0.362110872,-0.196253873,0.002282135,-0.117421689,0.184917425,-0.358481344,-0.090060536,0.047471503,-0.237417762,-0.137139263,0.239263993,0.071173373,0.073677387,-0.310030119,0.049875378,0.164295418,-0.000234361,0.099863323,0.17225183,0.393873434,-0.184807717,-0.122979176,-0.179517967,0.231669132,-0.257496993,-0.604738463,-0.100523638,0.052022826,0.285786798,0.334296757,0.069247407,0.184391342,-0.053771092,0.232141923,0.051000365,-0.155594975
9,0.311849813,0.217078157,2.758325276,-1.235204649,0.538262964,-1.146360594,-3.129436254,8.327999714,-0.81929163,-0.206596021,-0.468562577,0.156725442,0.463579893,-0.38756675,-0.921827972,-0.193802452,-0.029368235,-0.455926719,0.417200818,-0.602095677,-0.760079936,-0.368908629,0.591991921,-0.252122758,-0.262196556,-0.665574057,0.075641009,-0.074841181,-1.010642594,-0.868823644,-0.650595533,0.22034813,-0.461584465,-1.064869238,0.044819211,-0.231137267,0.018267827,0.204380227,-0.419310224,-0.518182494,-0.265583483,-0.509955749,0.180335693,-1.187432786,-0.258669572,0.125709805,-0.441825724,0.402359323,0.057329019,-1.188287981,-1.028334657,0.438904256,0.548914466,0.353241222,0.415458477,-0.188941223,-0.635191572,-0.845128315,-0.311328794,-0.141391611,0.902364446,-0.046441119,-0.229178885,-0.03345788,0.676888097,-0.227505415,0.730324992,-1.734364041,-0.587111847,0.764849499,0.113918391,0.80409065,-0.243458133,-0.110705596,1.144550298
10,0.080799353,0.267961611,1.77510138,-1.25113556,0.30807103,-0.763204258,0.290574638,0.043525851,0.735987168,0.38756457,-0.454629782,-0.193439142,-0.207642335,0.00619327,0.326273825,0.025189134,-0.019524589,0.572782468,-0.42984836,-0.179378489,-0.050687363,0.366613575,-0.334618177,-0.092553264,0.37319722,0.184734728,0.305076018,0.042927373,0.064638054,-0.208344123,0.199927445,0.327413118,-0.719710389,-0.042118816,-0.245855359,-0.002692009,0.838596729,0.289312259,0.410705319,0.426192672,-0.023690218,0.432604238,-0.230891967,0.971369729,-0.444964178,-0.461725381,-0.204346157,0.7608685,0.239188106,0.285353249,0.020586255,0.552825811,-0.351076437,-0.203714094,-0.089239434,1.041114002,-0.359537271,-0.720363071,0.27276435,-0.069299913,0.577223914,-0.11264864,0.301314293,0.01852274,-0.67987649,0.249301151,-0.134909689,-0.230072117,0.651209601,-0.093799709,-0.036393969,-0.659223494,0.094216347,-0.375026987,-0.242477388
11,0.16705803,0.166511418,2.185185568,-0.390751336,0.122273404,-0.447272834,0.195133909,-0.016252744,-0.135995983,-0.331940305,0.365413659,-0.514195881,-0.320617681,0.484023167,0.028219637,0.35736772,-0.179684665,0.386818771,0.256409912,-0.928321664,0.295688066,0.162267088,-0.440694159,-0.543597676,0.300945465,-0.29441982,-0.547961439,1.010037197,-0.204782171,0.222696854,-0.012260839,1.334629885,0.740347571,0.81225569,-0.661220243,0.259054135,0.298991568,-0.280557426,-0.716189133,0.739092039,0.490719217,0.293956605,0.372803968,-0.473686506,-1.334591408,0.67661073,0.583441625,0.099108776,0.051602979,-0.979889342,-0.519542622,0.412742373,0.192850989,-0.337717833,-0.418454393,-1.29561666,-0.917367221,-0.046074623,0.002851325,1.155479315,0.236605654,0.342720202,0.114149499,-0.141061841,-0.097428234,0.986983746,-0.000409143,0.473731428,-0.001687661,-0.27911002,0.602957211,-0.404988405,1.180675259,0.368055285,-0.543651544
12,0.046091613,0.044862077,0.594837441,-0.535806117,0.069336749,-0.222634461,0.422676482,0.041175283,0.047999221,-0.104136063,-0.414688341,-0.264202544,-0.747059221,0.662979582,0.362910868,-0.066748918,0.36688163,0.035439775,0.062982847,-0.343934046,0.320240785,0.293532597,-0.033790048,-0.110513975,0.227769512,0.211633938,-0.381265226,0.686458456,0.235009594,0.002908636,0.105759285,-0.091063849,-0.49205992,0.351688167,-0.217337482,0.130866331,0.206461867,0.359396213,-0.03525741,-0.156900748,-0.037383885,-0.048670605,-0.118337262,0.496486167,0.039300395,-0.050604048,-0.219557946,0.338917163,-0.233846811,-0.258839354,-0.133499186,-0.087332785,-0.31070422,0.069972492,-0.136542238,0.116947812,-0.18396312,-0.106233544,0.358564451,0.206363902,0.021822382,0.302845132,-0.0566832,-0.204620273,0.284561357,0.192651195,-0.121075429,0.04059173,-0.011830767,-0.050751574,-0.259395515,0.197880604,-0.254241696,0.060301169,0.357378602
13,0.078247424,0.203263407,1.034205772,-0.548028831,0.158440689,-0.482108302,0.045715734,-0.011548567,0.324254209,0.037366701,0.324964419,-0.026119514,-0.430343789,-0.151810199,0.289647929,0.178159258,-0.01303972,0.200371107,-0.069391502,-0.203479266,0.228517287,0.14254599,-0.417008044,-0.25586068,0.796953845,0.268893013,0.688004271,-0.576765827,0.367200765,-0.415269733,0.16845658,0.120526885,-0.057658398,-0.107811503,0.155352057,-0.056107484,0.054409444,0.443908445,0.127307745,0.160485135,-0.145218629,-0.430166078,-0.307528285,0.153247827,-0.130445508,-0.142719786,-0.111052816,-0.187079966,-0.054928113,-0.027884219,-0.021194164,-0.052134596,-0.369291523,0.048753107,0.058057851,-0.445043117,0.330362616,0.077118699,0.200441736,-0.085443531,-0.082762332,0.186250555,0.141065176,-0.171899052,-0.072873815,0.248465383,-0.262201657,-0.193840294,0.300446577,0.276563626,0.511899903,0.143620201,-0.287388068,-0.019167489,-0.180826197
14,0.163263073,1.167256699,4.364918556,-2.019669386,0.952891441,-2.042967026,-2.643485947,-0.863653446,4.066398136,1.499099722,-0.882264734,0.192919997,0.924532673,-1.009083949,-0.607201344,0.809018049,0.292069006,-0.192859993,-1.052576203,-0.207837532,-1.216436156,0.317704476,-1.048081448,-0.170918576,0.333343655,-0.717509364,0.549733954,-0.083255972,1.092591965,0.275344751,0.634026903,0.887094467,-0.611175779,-0.354717768,-0.260327193,0.95978296,0.86475432,0.539893852,1.285692066,1.20317409,0.009988533,-0.808001607,0.323321773,-0.751330541,-0.303783329,0.292481565,-0.59242272,0.618874605,-1.464604827,-1.041006636,-0.271519412,-1.259156987,-0.008353471,-0.148218967,0.658743986,1.596790566,0.265714319,1.152365332,0.158208145,-0.442173838,0.118778091,-1.066222074,0.588971108,-1.387551022,-0.386932099,0.352735344,-0.621420927,0.592789894,-0.439998817,0.286531195,-0.01121938,-0.365782006,0.488332249,-0.213909134,0.181585061
15,0.688701693,0.438644994,3.809788129,-1.931854733,0.607926583,-1.713870529,0.099672619,0.043735987,0.43008776,0.022329847,1.184597033,0.290687417,0.09372092,-2.568921318,-0.199027822,0.527352481,-0.096701284,-0.500180793,0.079273374,1.352427082,-1.216408225,-1.04330751,-0.927549277,-0.167753184,0.479290417,-0.869198898,-0.02128765,-0.389167793,1.014684074,-0.129623226,1.01235052,0.484915872,0.584825822,0.269466738,0.242800013,0.207370978,0.727696565,-0.143613449,-0.747508296,0.111755021,0.108037233,-0.718477052,-0.233741745,0.314285569,-0.654518432,1.025039738,0.568329737,-0.525842523,-0.602243439,-0.219813617,-0.420036624,0.205953506,-0.009111759,0.650516722,0.234663887,-0.755370809,-0.575379919,-0.465645152,0.154710188,0.129233166,0.207638292,-0.149903403,-0.69520832,-0.409386267,0.303738648,0.726226346,0.158149967,-1.05653084,-0.506036403,0.079340182,0.666612596,-0.212038076,-0.256571602,-0.212972948,-0.196760936
16,0.043183383,0.35702474,1.247419845,-0.658489781,0.171828301,-0.444122978,-0.554444949,0.008471991,0.227274186,0.690142792,0.02951463,-0.210490582,-0.387457785,-0.157256037,0.25568929,0.067311678,0.02386409,0.372617305,-0.763559372,0.028442309,0.02289584,-0.084059452,-0.061658983,-0.01182862,0.050970755,0.079889739,0.091356771,0.046857959,0.357817753,-0.266359869,0.176395026,0.109560502,0.035310942,0.143176888,0.098022566,0.211902405,0.402122681,0.423882721,0.310224505,0.164277131,0.073963652,-0.207349213,-0.267052222,0.557530117,-0.008420637,-0.056092461,-0.182615648,0.260717737,0.107186347,0.281959557,0.418026028,0.025297585,-0.076037052,-0.051969184,0.203356064,0.496398865,-0.105821443,0.001227688,0.830400515,0.463750252,-0.755410614,-0.142226626,-0.149914059,-0.273079673,0.162780428,-0.449871206,-0.027418284,0.076877202,-0.263872322,0.024088532,0.08140907,0.113061759,-0.058993563,-0.372455526,-0.390190753
17,0.736902639,0.48705684,3.138778079,-2.892171503,-0.422054643,-0.149525292,1.771659538,0.204499814,-0.2785014,-0.163801934,-1.397510386,-0.276822403,0.172892622,0.804916993,0.889258387,0.241159225,-0.568246847,3.950513319,-1.007711608,-0.23902792,-0.599965459,0.383474708,0.211357735,0.062774869,0.24959091,-0.309884732,-0.061097195,-0.394104563,0.116434656,-0.811888887,-0.24597901,-0.018472576,-0.374792427,-0.495961385,0.769265802,0.778631468,0.37207116,-0.225173481,-0.506648543,0.542953812,0.715632074,0.444033106,-0.615261748,0.207933332,-0.927823836,-0.520275251,0.054578918,-0.051955153,0.345600654,0.072181491,-0.333155012,0.186451118,1.219124777,-0.542787738,-0.692622058,0.628782475,-0.227225155,0.114911861,1.73163634,-0.092460497,1.026750743,-0.750155934,-0.219478786,0.49749301,-0.304022147,0.89625692,-0.674362737,0.832836532,-0.696552872,1.142087717,-0.960629918,-1.009707029,0.263995958,-0.597254658,-0.258700766
